train_loss,epoch,step,val_loss
0.3284875750541687,97,10999,
0.34223029017448425,97,11049,
,97,11073,0.34172412753105164
0.3327806293964386,98,11099,
0.34011349081993103,98,11149,
,98,11186,0.34165582060813904
0.3606172502040863,99,11199,
0.35911205410957336,99,11249,
0.3212495744228363,99,11299,
,99,11299,0.3416329324245453
